Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Admin - Manage Modules,Chrome 81.0.4044.138,,,2020-05-22 15:42:27,2020-05-22 15:43:38,"1m - 11,457s",PASSED
,,,,,,,
Test Cases/Rizka/Admin - Manage Modules - Next Page,Chrome 81.0.4044.138,,,2020-05-22 15:42:28,2020-05-22 15:43:38,"1m - 10,337s",PASSED
"openBrowser("""")",Chrome 81.0.4044.138,,,2020-05-22 15:42:29,2020-05-22 15:42:39,"10,113s",PASSED
"navigateToUrl(""https://appsrv1.deltadatamandiri.com/ACC_LMS_WEB/#/admNLmn"")",Chrome 81.0.4044.138,,,2020-05-22 15:42:39,2020-05-22 15:42:50,"10,709s",PASSED
delay(5),Chrome 81.0.4044.138,,,2020-05-22 15:42:50,2020-05-22 15:42:55,"5,086s",PASSED
"click(findTestObject(""Rizka/Admin - Login/btnLogin""))",Chrome 81.0.4044.138,,,2020-05-22 15:42:55,2020-05-22 15:42:57,"2,133s",PASSED
"setText(findTestObject(""Rizka/Admin - Login/txtUsername""), ""11666"")",Chrome 81.0.4044.138,,,2020-05-22 15:42:57,2020-05-22 15:42:58,"1,119s",PASSED
"setText(findTestObject(""Rizka/Admin - Login/txtPassword""), ""Password3"")",Chrome 81.0.4044.138,,,2020-05-22 15:42:58,2020-05-22 15:42:59,"0,885s",PASSED
"click(findTestObject(""Rizka/Admin - Login/btnEyePass""))",Chrome 81.0.4044.138,,,2020-05-22 15:42:59,2020-05-22 15:43:00,"0,540s",PASSED
"click(findTestObject(""Rizka/Admin - Login/checkboxRememberMe""))",Chrome 81.0.4044.138,,,2020-05-22 15:43:00,2020-05-22 15:43:00,"0,569s",PASSED
"click(findTestObject(""Rizka/Admin - Login/btnLogin2""))",Chrome 81.0.4044.138,,,2020-05-22 15:43:00,2020-05-22 15:43:01,"0,679s",PASSED
delay(20),Chrome 81.0.4044.138,,,2020-05-22 15:43:01,2020-05-22 15:43:21,"20,007s",PASSED
"click(findTestObject(""Rizka/Admin - Manage Modules - Search/btnManageModules""))",Chrome 81.0.4044.138,,,2020-05-22 15:43:21,2020-05-22 15:43:22,"0,546s",PASSED
delay(5),Chrome 81.0.4044.138,,,2020-05-22 15:43:22,2020-05-22 15:43:27,"5,005s",PASSED
"scrollToElement(findTestObject(""Rizka/Admin - Manage Modules - Next Page/btnNextPage""), 0)",Chrome 81.0.4044.138,,,2020-05-22 15:43:27,2020-05-22 15:43:30,"3,315s",PASSED
delay(5),Chrome 81.0.4044.138,,,2020-05-22 15:43:30,2020-05-22 15:43:35,"5,020s",PASSED
"click(findTestObject(""Rizka/Admin - Manage Modules - Next Page/btnNextPage""))",Chrome 81.0.4044.138,,,2020-05-22 15:43:35,2020-05-22 15:43:35,"0,525s",PASSED
"verifyElementClickable(findTestObject(""Rizka/Admin - Manage Modules - Next Page/btnPreviousPage""))",Chrome 81.0.4044.138,,,2020-05-22 15:43:35,2020-05-22 15:43:38,"2,960s",PASSED
