Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Admin - Login,Chrome 81.0.4044.138,,,2020-05-13 15:52:54,2020-05-13 15:59:11,"6m - 17,370s",PASSED
,,,,,,,
Test Cases/Rizka/Admin - Login,Chrome 81.0.4044.138,,,2020-05-13 15:52:55,2020-05-13 15:54:35,"1m - 40,404s",PASSED
"openBrowser("""")",Chrome 81.0.4044.138,,,2020-05-13 15:52:57,2020-05-13 15:53:15,"17,258s",PASSED
"navigateToUrl(""https://appsrv1.deltadatamandiri.com/ACC_LMS_WEB/#/admNLmn"")",Chrome 81.0.4044.138,,,2020-05-13 15:53:15,2020-05-13 15:53:44,"29,931s",PASSED
maximizeWindow(),Chrome 81.0.4044.138,,,2020-05-13 15:53:44,2020-05-13 15:53:46,"1,784s",PASSED
delay(30),Chrome 81.0.4044.138,,,2020-05-13 15:53:46,2020-05-13 15:54:16,"30,060s",PASSED
"click(findTestObject(""Rizka/Admin - Login/btnLogin""))",Chrome 81.0.4044.138,,,2020-05-13 15:54:16,2020-05-13 15:54:17,"0,737s",PASSED
"setText(findTestObject(""Rizka/Admin - Login/txtUsername""), username)",Chrome 81.0.4044.138,,,2020-05-13 15:54:17,2020-05-13 15:54:18,"0,866s",PASSED
"setText(findTestObject(""Rizka/Admin - Login/txtPassword""), password)",Chrome 81.0.4044.138,,,2020-05-13 15:54:18,2020-05-13 15:54:19,"0,766s",PASSED
"click(findTestObject(""Rizka/Admin - Login/btnEyePass""))",Chrome 81.0.4044.138,,,2020-05-13 15:54:19,2020-05-13 15:54:19,"0,465s",PASSED
"if (rememberMe == ""yes"")",Chrome 81.0.4044.138,,,2020-05-13 15:54:19,2020-05-13 15:54:20,"0,815s",PASSED
"click(findTestObject(""Rizka/Admin - Login/btnLogin2""))",Chrome 81.0.4044.138,,,2020-05-13 15:54:20,2020-05-13 15:54:21,"0,689s",PASSED
delay(10),Chrome 81.0.4044.138,,,2020-05-13 15:54:21,2020-05-13 15:54:31,"10,007s",PASSED
"if (condition == ""passed"")",Chrome 81.0.4044.138,,,2020-05-13 15:54:31,2020-05-13 15:54:35,"4,618s",PASSED
,,,,,,,
Test Cases/Rizka/Admin - Login,Chrome 81.0.4044.138,,,2020-05-13 15:54:35,2020-05-13 15:56:35,"1m - 59,940s",PASSED
"openBrowser("""")",Chrome 81.0.4044.138,,,2020-05-13 15:54:35,2020-05-13 15:54:40,"4,354s",PASSED
"navigateToUrl(""https://appsrv1.deltadatamandiri.com/ACC_LMS_WEB/#/admNLmn"")",Chrome 81.0.4044.138,,,2020-05-13 15:54:40,2020-05-13 15:55:18,"37,777s",PASSED
maximizeWindow(),Chrome 81.0.4044.138,,,2020-05-13 15:55:18,2020-05-13 15:55:19,"1,784s",PASSED
delay(30),Chrome 81.0.4044.138,,,2020-05-13 15:55:19,2020-05-13 15:55:49,"30,006s",PASSED
"click(findTestObject(""Rizka/Admin - Login/btnLogin""))",Chrome 81.0.4044.138,,,2020-05-13 15:55:49,2020-05-13 15:55:56,"7,091s",PASSED
"setText(findTestObject(""Rizka/Admin - Login/txtUsername""), username)",Chrome 81.0.4044.138,,,2020-05-13 15:55:56,2020-05-13 15:55:59,"2,440s",PASSED
"setText(findTestObject(""Rizka/Admin - Login/txtPassword""), password)",Chrome 81.0.4044.138,,,2020-05-13 15:55:59,2020-05-13 15:56:01,"1,696s",PASSED
"click(findTestObject(""Rizka/Admin - Login/btnEyePass""))",Chrome 81.0.4044.138,,,2020-05-13 15:56:01,2020-05-13 15:56:08,"6,916s",PASSED
"if (rememberMe == ""yes"")",Chrome 81.0.4044.138,,,2020-05-13 15:56:08,2020-05-13 15:56:08,"0,001s",PASSED
"click(findTestObject(""Rizka/Admin - Login/btnLogin2""))",Chrome 81.0.4044.138,,,2020-05-13 15:56:08,2020-05-13 15:56:14,"6,957s",PASSED
delay(10),Chrome 81.0.4044.138,,,2020-05-13 15:56:14,2020-05-13 15:56:24,"10,006s",PASSED
"if (condition == ""passed"")",Chrome 81.0.4044.138,,,2020-05-13 15:56:24,2020-05-13 15:56:35,"10,826s",PASSED
,,,,,,,
Test Cases/Rizka/Admin - Login,Chrome 81.0.4044.138,,,2020-05-13 15:56:35,2020-05-13 15:58:06,"1m - 30,912s",PASSED
"openBrowser("""")",Chrome 81.0.4044.138,,,2020-05-13 15:56:35,2020-05-13 15:56:40,"4,870s",PASSED
"navigateToUrl(""https://appsrv1.deltadatamandiri.com/ACC_LMS_WEB/#/admNLmn"")",Chrome 81.0.4044.138,,,2020-05-13 15:56:40,2020-05-13 15:56:51,"10,655s",PASSED
maximizeWindow(),Chrome 81.0.4044.138,,,2020-05-13 15:56:51,2020-05-13 15:56:52,"1,157s",PASSED
delay(30),Chrome 81.0.4044.138,,,2020-05-13 15:56:52,2020-05-13 15:57:22,"30,009s",PASSED
"click(findTestObject(""Rizka/Admin - Login/btnLogin""))",Chrome 81.0.4044.138,,,2020-05-13 15:57:22,2020-05-13 15:57:29,"7,263s",PASSED
"setText(findTestObject(""Rizka/Admin - Login/txtUsername""), username)",Chrome 81.0.4044.138,,,2020-05-13 15:57:29,2020-05-13 15:57:31,"2,094s",PASSED
"setText(findTestObject(""Rizka/Admin - Login/txtPassword""), password)",Chrome 81.0.4044.138,,,2020-05-13 15:57:31,2020-05-13 15:57:34,"2,020s",PASSED
"click(findTestObject(""Rizka/Admin - Login/btnEyePass""))",Chrome 81.0.4044.138,,,2020-05-13 15:57:34,2020-05-13 15:57:40,"6,916s",PASSED
"if (rememberMe == ""yes"")",Chrome 81.0.4044.138,,,2020-05-13 15:57:40,2020-05-13 15:57:48,"7,408s",PASSED
"click(findTestObject(""Rizka/Admin - Login/btnLogin2""))",Chrome 81.0.4044.138,,,2020-05-13 15:57:48,2020-05-13 15:57:54,"6,537s",PASSED
delay(10),Chrome 81.0.4044.138,,,2020-05-13 15:57:54,2020-05-13 15:58:04,"10,005s",PASSED
"if (condition == ""passed"")",Chrome 81.0.4044.138,,,2020-05-13 15:58:04,2020-05-13 15:58:04,"0,001s",PASSED
else,Chrome 81.0.4044.138,,,2020-05-13 15:58:04,2020-05-13 15:58:06,"1,927s",PASSED
,,,,,,,
Test Cases/Rizka/Admin - Login,Chrome 81.0.4044.138,,,2020-05-13 15:58:06,2020-05-13 15:59:11,"1m - 4,683s",PASSED
"openBrowser("""")",Chrome 81.0.4044.138,,,2020-05-13 15:58:06,2020-05-13 15:58:11,"5,037s",PASSED
"navigateToUrl(""https://appsrv1.deltadatamandiri.com/ACC_LMS_WEB/#/admNLmn"")",Chrome 81.0.4044.138,,,2020-05-13 15:58:11,2020-05-13 15:58:24,"12,784s",PASSED
maximizeWindow(),Chrome 81.0.4044.138,,,2020-05-13 15:58:24,2020-05-13 15:58:26,"1,240s",PASSED
delay(30),Chrome 81.0.4044.138,,,2020-05-13 15:58:26,2020-05-13 15:58:56,"30,004s",PASSED
"click(findTestObject(""Rizka/Admin - Login/btnLogin""))",Chrome 81.0.4044.138,,,2020-05-13 15:58:56,2020-05-13 15:58:57,"1,090s",PASSED
"setText(findTestObject(""Rizka/Admin - Login/txtUsername""), username)",Chrome 81.0.4044.138,,,2020-05-13 15:58:57,2020-05-13 15:58:58,"1,452s",PASSED
"setText(findTestObject(""Rizka/Admin - Login/txtPassword""), password)",Chrome 81.0.4044.138,,,2020-05-13 15:58:58,2020-05-13 15:58:59,"1,182s",PASSED
"click(findTestObject(""Rizka/Admin - Login/btnEyePass""))",Chrome 81.0.4044.138,,,2020-05-13 15:58:59,2020-05-13 15:59:00,"0,834s",PASSED
"if (rememberMe == ""yes"")",Chrome 81.0.4044.138,,,2020-05-13 15:59:00,2020-05-13 15:59:00,"0,001s",PASSED
"click(findTestObject(""Rizka/Admin - Login/btnLogin2""))",Chrome 81.0.4044.138,,,2020-05-13 15:59:00,2020-05-13 15:59:01,"0,513s",PASSED
delay(10),Chrome 81.0.4044.138,,,2020-05-13 15:59:01,2020-05-13 15:59:11,"10,011s",PASSED
"if (condition == ""passed"")",Chrome 81.0.4044.138,,,2020-05-13 15:59:11,2020-05-13 15:59:11,"0,001s",PASSED
else,Chrome 81.0.4044.138,,,2020-05-13 15:59:11,2020-05-13 15:59:11,"0,472s",PASSED
