Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Admin - Manage Modules,Chrome 81.0.4044.138,,,2020-05-19 15:12:42,2020-05-19 15:13:53,"1m - 10,898s",PASSED
,,,,,,,
Test Cases/Rizka/Admin - Manage Modules,Chrome 81.0.4044.138,,,2020-05-19 15:12:43,2020-05-19 15:13:53,"1m - 10,120s",PASSED
"openBrowser("""")",Chrome 81.0.4044.138,,,2020-05-19 15:12:44,2020-05-19 15:12:53,"8,813s",PASSED
"navigateToUrl(""https://appsrv1.deltadatamandiri.com/ACC_LMS_WEB/#/admNLmn"")",Chrome 81.0.4044.138,,,2020-05-19 15:12:53,2020-05-19 15:13:07,"14,176s",PASSED
delay(5),Chrome 81.0.4044.138,,,2020-05-19 15:13:07,2020-05-19 15:13:12,"5,066s",PASSED
"click(findTestObject(""Rizka/Admin - Login/btnLogin""))",Chrome 81.0.4044.138,,,2020-05-19 15:13:12,2020-05-19 15:13:13,"0,722s",PASSED
"setText(findTestObject(""Rizka/Admin - Login/txtUsername""), ""11666"")",Chrome 81.0.4044.138,,,2020-05-19 15:13:13,2020-05-19 15:13:14,"0,830s",PASSED
"setText(findTestObject(""Rizka/Admin - Login/txtPassword""), ""Password3"")",Chrome 81.0.4044.138,,,2020-05-19 15:13:14,2020-05-19 15:13:14,"0,762s",PASSED
"click(findTestObject(""Rizka/Admin - Login/btnEyePass""))",Chrome 81.0.4044.138,,,2020-05-19 15:13:14,2020-05-19 15:13:15,"0,566s",PASSED
"click(findTestObject(""Rizka/Admin - Login/checkboxRememberMe""))",Chrome 81.0.4044.138,,,2020-05-19 15:13:15,2020-05-19 15:13:15,"0,500s",PASSED
"click(findTestObject(""Rizka/Admin - Login/btnLogin2""))",Chrome 81.0.4044.138,,,2020-05-19 15:13:15,2020-05-19 15:13:16,"0,591s",PASSED
delay(20),Chrome 81.0.4044.138,,,2020-05-19 15:13:16,2020-05-19 15:13:36,"20,008s",PASSED
"click(findTestObject(""Rizka/Admin - Manage Modules/btnManageModules""))",Chrome 81.0.4044.138,,,2020-05-19 15:13:36,2020-05-19 15:13:37,"0,912s",PASSED
delay(5),Chrome 81.0.4044.138,,,2020-05-19 15:13:37,2020-05-19 15:13:42,"5,009s",PASSED
"setText(findTestObject(""Rizka/Admin - Manage Modules/inputSearch""), namaModul)",Chrome 81.0.4044.138,,,2020-05-19 15:13:42,2020-05-19 15:13:47,"4,984s",PASSED
"click(findTestObject(""Rizka/Admin - Manage Modules/btnSearch""))",Chrome 81.0.4044.138,,,2020-05-19 15:13:47,2020-05-19 15:13:47,"0,489s",PASSED
delay(5),Chrome 81.0.4044.138,,,2020-05-19 15:13:47,2020-05-19 15:13:52,"5,005s",PASSED
"if (condition == ""passed"")",Chrome 81.0.4044.138,,,2020-05-19 15:13:52,2020-05-19 15:13:53,"0,720s",PASSED
