Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
User - Ganti Password,Chrome 83.0.4103.97,,,2020-06-15 15:00:32,2020-06-15 15:12:45,"12m - 13,818s",FAILED
,,,,,,,
Test Cases/Denna/User - Ganti Password,Chrome 83.0.4103.97,,,2020-06-15 15:00:32,2020-06-15 15:01:46,"1m - 14,167s",PASSED
"callTestCase(findTestCase(""Denna/Login(User)""), [:], STOP_ON_FAILURE)",Chrome 83.0.4103.97,,,2020-06-15 15:00:34,2020-06-15 15:01:24,"50,700s",PASSED
delay(10),Chrome 83.0.4103.97,,,2020-06-15 15:01:24,2020-06-15 15:01:34,"10,008s",PASSED
"click(findTestObject(""Denna/User - Ganti Password/btnProfile_v2""))",Chrome 83.0.4103.97,,,2020-06-15 15:01:34,2020-06-15 15:01:36,"1,111s",PASSED
"click(findTestObject(""Denna/User - Ganti Password/btnGantiPassword_v3""))",Chrome 83.0.4103.97,,,2020-06-15 15:01:36,2020-06-15 15:01:38,"2,042s",PASSED
"setText(findTestObject(""Denna/User - Ganti Password/fieldCurrentPass_v2""), currentPassword)",Chrome 83.0.4103.97,,,2020-06-15 15:01:38,2020-06-15 15:01:43,"5,206s",PASSED
"setText(findTestObject(""Denna/User - Ganti Password/fieldNewPass_v2""), newPassword)",Chrome 83.0.4103.97,,,2020-06-15 15:01:43,2020-06-15 15:01:43,"0,549s",PASSED
"setText(findTestObject(""Denna/User - Ganti Password/fieldConfirmNewPass_v2""), confirmPassword)",Chrome 83.0.4103.97,,,2020-06-15 15:01:43,2020-06-15 15:01:44,"0,612s",PASSED
"click(findTestObject(""Denna/User - Ganti Password/btnSubmit_v2""))",Chrome 83.0.4103.97,,,2020-06-15 15:01:44,2020-06-15 15:01:44,"0,464s",PASSED
switch (kondisi),Chrome 83.0.4103.97,,,2020-06-15 15:01:44,2020-06-15 15:01:45,"0,632s",PASSED
closeBrowser(),Chrome 83.0.4103.97,,,2020-06-15 15:01:45,2020-06-15 15:01:46,"1,397s",PASSED
,,,,,,,
Test Cases/Denna/User - Ganti Password,Chrome 83.0.4103.97,,,2020-06-15 15:01:47,2020-06-15 15:02:50,"1m - 3,121s",FAILED
"callTestCase(findTestCase(""Denna/Login(User)""), [:], STOP_ON_FAILURE)",Chrome 83.0.4103.97,,,2020-06-15 15:01:47,2020-06-15 15:02:27,"40,368s",PASSED
delay(10),Chrome 83.0.4103.97,,,2020-06-15 15:02:27,2020-06-15 15:02:37,"10,004s",PASSED
"click(findTestObject(""Denna/User - Ganti Password/btnProfile_v2""))",Chrome 83.0.4103.97,,,2020-06-15 15:02:37,2020-06-15 15:02:39,"1,633s",PASSED
"click(findTestObject(""Denna/User - Ganti Password/btnGantiPassword_v3""))",Chrome 83.0.4103.97,,,2020-06-15 15:02:39,2020-06-15 15:02:41,"2,018s",PASSED
"setText(findTestObject(""Denna/User - Ganti Password/fieldCurrentPass_v2""), currentPassword)",Chrome 83.0.4103.97,,,2020-06-15 15:02:41,2020-06-15 15:02:46,"4,945s",PASSED
"setText(findTestObject(""Denna/User - Ganti Password/fieldNewPass_v2""), newPassword)",Chrome 83.0.4103.97,,,2020-06-15 15:02:46,2020-06-15 15:02:47,"0,935s",PASSED
"setText(findTestObject(""Denna/User - Ganti Password/fieldConfirmNewPass_v2""), confirmPassword)",Chrome 83.0.4103.97,,,2020-06-15 15:02:47,2020-06-15 15:02:48,"0,942s",PASSED
"click(findTestObject(""Denna/User - Ganti Password/btnSubmit_v2""))",Chrome 83.0.4103.97,,,2020-06-15 15:02:48,2020-06-15 15:02:48,"0,615s",PASSED
switch (kondisi),Chrome 83.0.4103.97,,,2020-06-15 15:02:48,2020-06-15 15:02:50,"1,347s",FAILED
,,,,,,,
Test Cases/Denna/User - Ganti Password,Chrome 83.0.4103.97,,,2020-06-15 15:02:50,2020-06-15 15:04:01,"1m - 10,722s",PASSED
"callTestCase(findTestCase(""Denna/Login(User)""), [:], STOP_ON_FAILURE)",Chrome 83.0.4103.97,,,2020-06-15 15:02:50,2020-06-15 15:03:36,"46,199s",PASSED
delay(10),Chrome 83.0.4103.97,,,2020-06-15 15:03:36,2020-06-15 15:03:46,"10,005s",PASSED
"click(findTestObject(""Denna/User - Ganti Password/btnProfile_v2""))",Chrome 83.0.4103.97,,,2020-06-15 15:03:46,2020-06-15 15:03:49,"2,900s",PASSED
"click(findTestObject(""Denna/User - Ganti Password/btnGantiPassword_v3""))",Chrome 83.0.4103.97,,,2020-06-15 15:03:49,2020-06-15 15:03:51,"2,019s",PASSED
